Unit,P&L Line,Nominal Code,Nominal Name,Ledger,Type,Value,Ref,Date,Description,Header Ref,Project ID,Cost Centre,Supplier ID
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,28,1943,44754,DPD Delivery,0000064748,Proj000883,P-EXP01,Sup000937
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,702.7,1944,44806,450mm x 600mm Cover and Frame,4314/00301588,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,346.38,1950,44798,Fuel filter housing,50538,Proj000881,P-EXP01,Sup000938
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,314.44,1951,44817,All In Ballast,4314/00301590,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,533.84,1952,44817,Fill Sand,4314/00301590,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,224.55,1953,44810,Post Fix,0350/00127711,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,533.56,1954,44819,Fill Sand,4314/00301592,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,1955,44806,9m Telehandler + Forks,BIR/418231,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,1956,44806,5 Ton Excavator + Buckets,BIR/418232,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,1957,44806,13 Ton Excavator + Buckets,BIR/418233,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,650,1958,44806,GEHL Skid Steer Loader (Tracked) (TP3445) + Forks + Bucket,BIR/418234,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,1959,44813,9m Telehandler + Forks,BIR/419513,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,1960,44813,5 Ton Excavator + Buckets,BIR/419514,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,1961,44813,13 Ton Excavator + Buckets,BIR/419515,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,14.91,1966,44809,Padlock for cleaning team,EXP-DC480922120,Proj000879,P-EXP01,Sup000921
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,69.09,1970,44809,Suction hose for cleaning team,EXP-JS920922122,Proj000879,P-EXP01,Sup000912
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,1971,44774,Drill repair for Aberystwyth civil project,EXP-JS920822123,Proj000880,P-EXP01,Sup000912
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,1979,44820,9m Telehandler + Forks,BIR/421331,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,1980,44820,5 Ton Excavator + Buckets,BIR/421332,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,1981,44820,13 Ton Excavator + Buckets,BIR/421333,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,409.04,1982,44820,GEHL Skid Steer Loader (Tracked) (TP3445) + Forks + Bucket,BIR/421334,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,12.49,1984,44788,95452 Assorted Hose Clips 60 pc,1290981248,Proj000879,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,99.97,1985,44785,360PT Fap2 Fire Extinguisher 2kg,1290445206,Proj000879,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,9000,1993,44773,SB-100307 Brush per metre (2 pce),111372,Proj000879,P-SUB,Sup000939
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,240,1994,44773,XZ-Carriage - Pallet Pallet Carriage,111372,Proj000879,P-SUB,Sup000939
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,32,2018,44801,WWW.SCREWFIX.COM,EXP-SC620822115,Proj000883,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,330,2019,44801,MORGANS OF NEWTOWN,EXP-SC620822115,Proj000883,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,109.46,2020,44801,MCVEIGH PARKER (CAMBRI,EXP-SC620822115,Proj000883,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,701,2021,44801,THE FARM FORESTRY COMP,EXP-SC620822115,Proj000883,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,27.68,2022,44801,WYNNSTAY ABERYSTWYTH,EXP-SC620822115,Proj000883,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,2094,44827,9m Telehandler + Forks,BIR/423073,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,2095,44827,5 Ton Excavator + Buckets,BIR/423074,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,2096,44827,13 Ton Excavator + Buckets,BIR/423075,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,2309,44834,9m Telehandler + Forks,BIR/425177,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,2310,44834,5 Ton Excavator + Buckets,BIR/425178,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,2311,44834,13 Ton Excavator + Buckets,BIR/425179,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,45.36,2350,44811,"PZGF2295 Sawn Carcassing Unseasoned Treated Green ""Premium"" FSC 22.0 x 100mm per metre",0208/00162825,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,216.66,2351,44811,TDHR202T Makita 18V 3-Function SDS+ 1x5.0 Ah Battery DHR202RT1J,0208/00162825,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,16.73,2352,44811,LFNL0850 NOVIPro Decking Screws (Contractor Tub) 8 x 2in (Tub of 500) per box,0208/00162825,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,9.2,2353,44811,EQNNNB09 NOVIPro Builders Gloves Pack 10 (5 +n 5),0208/00162825,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,8.64,2354,44834,"WI- 1000231366 Oil Filter, Engine",148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,26.08,2355,44834,WI - 1000255796 Fuel Filter,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,99.8,2356,44834,WI - 1000231365 Filter Insert,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,69.18,2357,44834,WI - 1000231367 Filter Insert,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,13.7,2358,44834,WI - 1000224926 O-Ring,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,19.12,2359,44834,WI - 1000087796 Air Filter Inner,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,4.57,2360,44834,WI - 1000199580 Fuel Filter,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,9.76,2361,44834,WI - 1000018587 Engine Oil Filter,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,47.32,2362,44834,WI - 1000313206 Fuel Filter,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,20.68,2363,44834,WI - 1000000365 Air Filter Outer,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,11.04,2364,44834,WI - 1000449898 Air Cleaner,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,17.42,2365,44834,WI - 1000449899 Air Cleaner,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,51.6,2366,44834,WI - 6100012620 Engine Oil 15W-40 H/D Per Litre,148318,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,43.28,2370,44830,"Shuttering Plywood and Coarse Handsaw 22"" wood from Travis Perkins for Wolves project",EXP-DC480922140,Proj000883,P-EXP01,Sup000921
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,145.94,2371,44834,"Standpipe Hire for water for Clawdd Ddu SA18 3RE, Caegarw CF33 6PT and Rosedew CF61 1PZ",49/1302080,Proj000879,P-EXP01,Sup000924
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,212.15,2372,44834,Standpipe Hire from 20th September 2022 for two weeks from South West Water,08/1302571,Proj000879,P-EXP01,Sup000924
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,120,2373,44834,"Standpipe Hire for water for Clawdd Ddu SA18 3RE, Caegarw CF33 6PT and Rosedew CF61 1PZ",58/1298688,Proj000879,P-EXP01,Sup000924
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,485,2387,44831,"Charges relating to hire contract 58/528708
Standpipe 40mm Severn Trent Water (J21PE310590U)
GPS Unit Large Severn Trent Water (SN105916X4)
Charges for damaged standpipe",58/1297525,Proj000879,P-EXP01,Sup000924
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,246.4,2388,44834,"Total Standpipe Hire Charges for contract number 50/517867
from 1st to 30th September 2022",50/1299722,Proj000879,P-EXP01,Sup000924
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,165.9,2396,44801,water purifier,EXP-JS920822116,Proj000879,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,58.64,2400,44801,P TUCKWELL LTD,EXP-JS920822116,Proj000879,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,128.39,2403,44801,window repair,EXP-JS920822116,Proj000881,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,25.99,2410,44801,"Oil, no receipt found",EXP-JS920822116,Proj000879,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,100,2444,44837,Northern Ireland standpipe hire deposit,EXP-JS921022147,Proj000879,P-EXP01,Sup000912
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,140,2445,44837,Northern Ireland Standpipe Hire,EXP-JS921022147,Proj000879,P-EXP01,Sup000912
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,9.21,2480,44837,Hardware (masonry and screws) for Wolverhampton build from Screwfix,EXP-CJ141022150,Proj000883,P-EXP01,Sup000941
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,5.82,2481,44837,Miscellaneous hardware for Wolverhampton build from Screwfix,EXP-CJ141022150,Proj000883,P-EXP01,Sup000941
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,508.74,2527,44832,SP CABLEDRUMJACKS,EXP-SC620922148,Proj000883,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,200,2532,44832,TRAVIS PERKINS,EXP-SC620922148,Proj000883,P-EXP01,Sup000021
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,2555,44841,5 Ton Excavator + Buckets,BIR/431634,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,2556,44841,13 Ton Excavator + Buckets,BIR/431635,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,2557,44848,5 Ton Excavator + Buckets,BIR/433848,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,2558,44848,13 Ton Excavator + Buckets,BIR/433849,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,527.22,2560,44837,Fill Sand,4314/00301593,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,1309.65,2561,44837,Fill Sand,4314/00301594,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,545.69,2562,44838,Fill Sand,4314/00301595,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,47.91,2572,44851,Hardware from Screwfix for Wolverhampton - rope on spool,EXP-CJ141022165,Proj000883,P-EXP01,Sup000941
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,2581,44855,5 Ton Excavator + Buckets,BIR/435386,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,2582,44855,13 Ton Excavator + Buckets,BIR/435387,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,261.82,2583,44840,Fill Sand,4314/00301597,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,437.66,2584,44844,6F5 Stone,4314/00301598,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,713.52,2620,44839,110mm Ducting,4314/00301596,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,1189.2,2621,44855,110mm Ducting,4314/00301600,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,2622,44841,9m Telehandler + Forks,BIR/431633,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,2623,44848,9m Telehandler + Forks,BIR/433847,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,2624,44855,9m Telehandler + Forks,BIR/435385,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,498.5,2644,44858,SK211 Service Kit TT211 up to serial no. 38000,50702,Proj000879,P-EXP01,Sup000938
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,410,2645,44858,SK270 Service Kit TT270 up to 9000 S/N & TT240,50702,Proj000879,P-EXP01,Sup000938
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,550,2646,44858,SK281PLUS Service Kit SK281 +,50702,Proj000879,P-EXP01,Sup000938
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,31.17,2682,44844,Team drinks - Wolverhampton project,EXP-JS921022158,Proj000883,P-EXP01,Sup000912
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,746.05,2698,44858,Fill Sand,4314/00301601,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,260.17,2699,44858,Fill Sand,4314/00301599,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,273.12,2700,44858,Fill Sand,4314/00301602,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,3164,2716,44831,Supply 140 Tonne 6F5,INV-0469,Proj000883,P-EXP01,Sup000942
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,1368,2717,44831,Supply 60 tonne type 1,INV-0469,Proj000883,P-EXP01,Sup000942
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,95.82,2721,44858,Rope for Wolverhampton project,EXP-JS921022182,Proj000883,P-EXP01,Sup000912
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,11.23,2736,44858,950PR Brick Line Omg 100m x 3,1311604111,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,4.58,2737,44858,8436P Multipurpose Grease 400m.,1311604138,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,21.65,2738,44858,"5265V Adjustable Wrench 10"" x 2",1311604138,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,6.66,2739,44858,1548K High Energy Batteries AAA Pk24,1311604138,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,6.32,2740,44858,760HP Sharpie Fine Markers Black Pk2 x 2,1311604138,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,2.49,2741,44858,332FY Funnel and Flexible Pipe 145mm x 370mm,1311604146,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,24.98,2742,44858,99764 Oil Spill Kit x 2,1311604146,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,23.97,2743,44858,46103 White Lithium Grease 400ml x 4,1311604146,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,135,2744,44854,PCB38225 Scaffold Board MS Graded/Banded to BS2842.2009 PEFC 38 x 225 x 3900mm,4314/00171661,Proj000879,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,2765,44862,9m Telehandler + Forks,BIR/437496,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,2766,44862,5 Ton Excavator + Buckets,BIR/437497,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,2767,44862,13 Ton Excavator + Buckets,BIR/437498,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,62.49,2768,44862,Barrier fencing 50m x 1m hi-viz orange,201684,Proj000883,P-EXP01,Sup000943
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,141.43,2787,44865,1000442054 door glass,148600,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,197.07,2788,44865,1000294012 door glass,148600,Proj000879,P-EXP01,Sup000940
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,150,2855,44865,GPS Hire,413328476,Proj000883,P-EXP01,Sup000915
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,220,2856,44869,9m Telehandler + Forks,BIR/443707,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,300,2857,44869,5 Ton Excavator + Buckets,BIR/443708,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,425,2858,44869,13 Ton Excavator + Buckets,BIR/443709,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,195,2859,44862,"13T Tilting Bucket (TTB05) £195.00 per week for 1 week hire (hire complete)
from 12th to 14th October 2022 (minimum charge applied",BIR/437499,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,100,2860,44862,Delivery,BIR/437499,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,100,2861,44862,Collection,BIR/437499,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,39.67,2862,44862,PSBFENOS Prosolve Super Strong Barrier Fencing Orange 1m x 50m BARFENO/SS 1 RO,0324/00143219,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,4.16,2863,44860,178XG Forge Steel Hex Key Set 10pc,1312712031,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,86.63,2864,44860,8369X Masons Line Flecked Whit 152m x 4,1312712058,Proj000884,P-EXP01,Sup000928
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,535.14,2866,44867,63mm ducting,4314/00301606,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,237.84,2867,44867,110mm Ducting,4314/00301606,Proj000883,P-EXP01,Sup000925
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,16.66,2886,44865,Stanley blade for Wolves build,EXP-CJ141022187,Proj000883,P-EXP01,Sup000941
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,60,2898,44869,Hire of 1.5 ton excavator Z/T (TP1456) @ £150.00 per week for two day,BIR/443710,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,75,2899,44869,Delivery of excavator,BIR/443710,Proj000883,P-EXP01,Sup000931
BU017,External Project Costs,GR3312000,Project Costs,PL,INV,235.2,2900,44865,Standpipe hire charges from 1st to 31st October 2022,50/1306954,Proj000879,P-EXP01,Sup000924
